



Trustor	Trustee	Sign	RES	YEA
1466	409	-1	1	2011
1461	409	-1	1	2011
605	409	-1	1	2011
1438	409	-1	1	2011
349	409	-1	1	2011
532	409	0	1	2011
121	409	0	1	2011
14	409	0	1	2011
96	409	0	1	2011
126	409	0	1	2011
125	409	0	1	2011
124	409	0	1	2011
399	409	0	1	2011
905	409	0	1	2011
953	409	0	1	2011
362	1534	1	1	2011
320	1534	1	1	2011
339	1534	1	1	2011
1451	1534	1	1	2011
321	1534	1	1	2011
1479	1534	1	1	2011
1131	1534	1	1	2011
607	1534	1	1	2011
794	1534	1	1	2011
265	1534	1	1	2011
543	1534	1	1	2011
219	1534	1	1	2011
112	1534	1	1	2011
1489	1534	1	1	2011
775	1534	1	1	2011
1372	1534	1	1	2011
82	1534	1	1	2011
1787	1534	1	1	2011
549	1534	1	1	2011
230	1534	1	1	2011
928	1534	1	1	2011
853	1534	1	1	2011
250	1534	1	1	2011
85	1534	1	1	2011
117	1534	1	1	2011
1213	1534	1	1	2011
442	1534	1	1	2011
124	1534	1	1	2011
1369	1534	1	1	2011
1390	1534	1	1	2011
11	1534	1	1	2011
1165	1534	1	1	2011
1844	1534	1	1	2011
1380	1534	1	1	2011
28	1534	1	1	2011
1511	1534	1	1	2011
58	1534	1	1	2011
1546	1534	1	1	2011
368	1534	1	1	2011
1406	1534	1	1	2011
1756	1534	1	1	2011
167	1534	1	1	2011
295	1534	1	1	2011
27	1534	1	1	2011
1002	1534	1	1	2011
221	1534	1	1	2011
404	1534	1	1	2011
262	1534	1	1	2011
43	1534	1	1	2011
1026	1534	1	1	2011
285	1534	1	1	2011
209	1534	1	1	2011
1383	1534	1	1	2011
1810	1534	1	1	2011
1332	1534	1	1	2011
31	1534	1	1	2011
304	1534	1	1	2011
1392	1534	1	1	2011
257	1534	1	1	2011
863	1534	1	1	2011
14	1534	1	1	2011
600	1534	1	1	2011
1123	1534	1	1	2011
329	1534	1	1	2011
1487	1534	1	1	2011
121	1534	1	1	2011
883	1534	1	1	2011
601	1534	1	1	2011
1845	1534	1	1	2011
1492	1534	1	1	2011
1846	1534	1	1	2011
107	1534	1	1	2011
1486	1534	1	1	2011
1847	1534	1	1	2011
406	1534	1	1	2011
74	1534	1	1	2011
373	1534	1	1	2011
989	1534	1	1	2011
393	1534	-1	1	2011
134	1534	-1	1	2011
953	1534	-1	1	2011
831	1534	-1	1	2011
1065	1534	-1	1	2011
1027	1534	-1	1	2011
1373	1534	-1	1	2011
212	1534	-1	1	2011
947	1534	-1	1	2011
961	1534	-1	1	2011
1466	1534	-1	1	2011
1848	1534	-1	1	2011
1561	1534	-1	1	2011
125	1534	-1	1	2011
631	1534	-1	1	2011
1434	1534	-1	1	2011
532	1534	0	1	2011
1374	1534	0	1	2011
564	1534	0	1	2011
81	1534	0	1	2011
104	1534	0	1	2011
6	1534	0	1	2011
1607	1534	0	1	2011
1370	1534	0	1	2011
451	287	1	1	2011
368	287	1	1	2011
112	287	1	1	2011
167	287	1	1	2011
1683	287	1	1	2011
320	287	1	1	2011
1002	287	1	1	2011
1142	287	1	1	2011
138	287	1	1	2011
162	287	1	1	2011
961	287	1	1	2011
60	287	1	1	2011
1065	287	1	1	2011
304	287	1	1	2011
1650	287	1	1	2011
133	287	1	1	2011
180	287	1	1	2011
992	287	1	1	2011
605	287	1	1	2011
485	287	1	1	2011
631	287	1	1	2011
1050	287	1	1	2011
441	287	1	1	2011
831	287	1	1	2011
275	287	1	1	2011
406	287	1	1	2011
113	287	1	1	2011
13	287	1	1	2011
85	287	1	1	2011
444	287	1	1	2011
212	287	1	1	2011
104	287	1	1	2011
31	287	1	1	2011
367	287	1	1	2011
219	287	1	1	2011
230	287	1	1	2011
184	287	1	1	2011
532	287	1	1	2011
207	287	1	1	2011
988	287	1	1	2011
576	287	1	1	2011
953	287	1	1	2011
58	287	1	1	2011
101	287	1	1	2011
357	287	1	1	2011
578	287	1	1	2011
43	287	1	1	2011
339	287	1	1	2011
512	287	1	1	2011
6	287	1	1	2011
951	287	1	1	2011
336	287	1	1	2011
861	287	1	1	2011
22	287	1	1	2011
1370	287	1	1	2011
81	287	1	1	2011
1144	287	1	1	2011
1443	287	1	1	2011
28	287	1	1	2011
189	287	1	1	2011
1455	287	1	1	2011
601	287	1	1	2011
816	287	1	1	2011
353	287	1	1	2011
132	287	1	1	2011
442	287	1	1	2011
258	287	1	1	2011
221	287	1	1	2011
868	287	1	1	2011
1117	287	1	1	2011
82	287	1	1	2011
1781	287	1	1	2011
169	287	1	1	2011
856	287	1	1	2011
543	287	1	1	2011
1447	287	1	1	2011
800	287	1	1	2011
1849	287	1	1	2011
14	287	1	1	2011
1850	287	1	1	2011
1588	287	1	1	2011
833	287	1	1	2011
134	287	1	1	2011
11	287	1	1	2011
126	287	-1	1	2011
278	287	-1	1	2011
391	287	-1	1	2011
1015	287	-1	1	2011
1474	287	-1	1	2011
607	287	0	1	2011
945	287	0	1	2011
964	287	0	1	2011
991	287	0	1	2011
9	287	0	1	2011
1438	287	0	1	2011
1791	287	0	1	2011
300	1577	1	1	2011
1094	1577	1	1	2011
228	1577	1	1	2011
1569	1577	1	1	2011
1755	1577	1	1	2011
1199	1577	1	1	2011
1851	1577	1	1	2011
1065	1577	1	1	2011
507	1577	1	1	2011
236	1577	1	1	2011
874	1577	1	1	2011
953	1577	1	1	2011
353	1577	1	1	2011
1406	1577	1	1	2011
446	1577	1	1	2011
1404	1577	1	1	2011
831	1577	1	1	2011
961	1577	1	1	2011
1852	1577	1	1	2011
347	1577	1	1	2011
79	1577	1	1	2011
1479	1577	1	1	2011
1373	1577	1	1	2011
31	1577	1	1	2011
532	1577	1	1	2011
167	1577	1	1	2011
304	1577	1	1	2011
1782	1577	1	1	2011
761	1577	1	1	2011
189	1577	1	1	2011
543	1577	1	1	2011
1557	1577	1	1	2011
104	1577	1	1	2011
794	1577	1	1	2011
928	1577	1	1	2011
310	1577	1	1	2011
1378	1577	1	1	2011
320	1577	1	1	2011
602	1577	1	1	2011
133	1577	1	1	2011
164	1577	1	1	2011
262	1577	1	1	2011
908	1577	1	1	2011
1390	1577	1	1	2011
1380	1577	1	1	2011
864	1577	1	1	2011
221	1577	1	1	2011
1377	1577	1	1	2011
27	1577	1	1	2011
1853	1577	1	1	2011
1854	1577	1	1	2011
134	1577	1	1	2011
1451	1577	1	1	2011
49	1577	1	1	2011
442	1577	1	1	2011
526	1577	1	1	2011
93	1577	1	1	2011
1213	1577	1	1	2011
11	1577	1	1	2011
856	1577	1	1	2011
1510	1577	1	1	2011
43	1577	1	1	2011
516	1577	1	1	2011
1463	1577	1	1	2011
1855	1577	1	1	2011
212	1577	1	1	2011
1529	1577	1	1	2011
564	1577	1	1	2011
1165	1577	1	1	2011
123	1577	1	1	2011
1625	1577	1	1	2011
558	1577	1	1	2011
1468	1577	1	1	2011
1057	1577	1	1	2011
1527	1577	1	1	2011
291	1577	1	1	2011
542	1577	1	1	2011
1421	1577	1	1	2011
230	1577	1	1	2011
1482	1577	1	1	2011
219	1577	1	1	2011
113	1577	1	1	2011
356	1577	1	1	2011
929	1577	1	1	2011
1383	1577	1	1	2011
1391	1577	1	1	2011
1208	1577	1	1	2011
293	1577	1	1	2011
869	1577	1	1	2011
187	1577	1	1	2011
322	1577	1	1	2011
117	1577	1	1	2011
1027	1577	1	1	2011
421	1577	1	1	2011
85	1577	1	1	2011
1573	1577	1	1	2011
1856	1577	1	1	2011
1434	1577	-1	1	2011
576	1577	-1	1	2011
1506	1577	0	1	2011
1385	1577	0	1	2011
1568	1577	0	1	2011
1857	162	1	1	2011
1451	162	1	1	2011
295	162	1	1	2011
262	162	1	1	2011
961	162	1	1	2011
607	162	1	1	2011
27	162	1	1	2011
41	162	1	1	2011
60	162	1	1	2011
1398	162	1	1	2011
1374	162	1	1	2011
257	162	1	1	2011
928	162	1	1	2011
31	162	1	1	2011
320	162	1	1	2011
135	162	1	1	2011
82	162	1	1	2011
1370	162	1	1	2011
112	162	1	1	2011
874	162	1	1	2011
856	162	1	1	2011
368	162	1	1	2011
113	162	1	1	2011
953	162	1	1	2011
1858	162	1	1	2011
1002	162	1	1	2011
1606	162	1	1	2011
1288	162	1	1	2011
600	162	1	1	2011
568	162	1	1	2011
1136	162	1	1	2011
442	162	1	1	2011
406	162	1	1	2011
831	162	1	1	2011
404	162	1	1	2011
221	162	1	1	2011
1859	162	1	1	2011
1391	162	1	1	2011
104	162	1	1	2011
1482	162	1	1	2011
40	162	1	1	2011
794	162	1	1	2011
1377	162	1	1	2011
291	162	1	1	2011
1476	162	1	1	2011
1524	162	1	1	2011
631	162	1	1	2011
1173	162	1	1	2011
1368	162	1	1	2011
1701	162	1	1	2011
304	162	1	1	2011
1065	162	1	1	2011
922	162	1	1	2011
1486	162	1	1	2011
1426	162	1	1	2011
58	162	1	1	2011
156	162	1	1	2011
411	162	1	1	2011
1402	162	1	1	2011
491	162	1	1	2011
905	162	1	1	2011
1860	162	1	1	2011
169	162	1	1	2011
43	162	1	1	2011
1861	162	1	1	2011
901	162	1	1	2011
9	162	1	1	2011
1408	162	1	1	2011
1525	162	1	1	2011
195	162	1	1	2011
81	162	1	1	2011
864	162	1	1	2011
1272	162	1	1	2011
1165	162	1	1	2011
212	162	1	1	2011
853	162	1	1	2011
180	162	1	1	2011
441	162	1	1	2011
1468	162	1	1	2011
1466	162	1	1	2011
68	162	1	1	2011
565	162	1	1	2011
526	162	1	1	2011
187	162	1	1	2011
219	162	1	1	2011
1504	162	1	1	2011
602	162	1	1	2011
28	162	1	1	2011
1057	162	1	1	2011
1862	162	1	1	2011
1863	162	1	1	2011
189	162	1	1	2011
1488	162	1	1	2011
265	162	1	1	2011
316	162	1	1	2011
393	162	1	1	2011
278	162	1	1	2011
346	162	1	1	2011
1014	162	1	1	2011
861	162	1	1	2011
134	162	1	1	2011
67	162	1	1	2011
37	162	1	1	2011
1495	162	1	1	2011
372	162	1	1	2011
1400	162	1	1	2011
395	162	1	1	2011
191	162	1	1	2011
1612	162	1	1	2011
1855	162	1	1	2011
1864	162	1	1	2011
1406	162	1	1	2011
487	162	-1	1	2011
1865	162	-1	1	2011
1866	162	-1	1	2011
1489	162	0	1	2011
748	162	0	1	2011
113	93	1	1	2011
85	93	1	1	2011
1370	93	1	1	2011
1603	93	1	1	2011
1530	93	1	1	2011
36	93	1	1	2011
347	93	1	1	2011
368	93	1	1	2011
134	93	1	1	2011
1065	93	1	1	2011
304	93	1	1	2011
65	93	1	1	2011
1527	93	1	1	2011
933	93	1	1	2011
230	93	1	1	2011
620	93	1	1	2011
21	93	1	1	2011
461	93	1	1	2011
1867	93	1	1	2011
124	93	1	1	2011
261	93	1	1	2011
1565	93	1	1	2011
953	93	1	1	2011
634	93	1	1	2011
1626	93	1	1	2011
961	93	1	1	2011
104	93	1	1	2011
684	93	1	1	2011
1466	93	1	1	2011
1123	93	1	1	2011
636	93	1	1	2011
27	93	1	1	2011
1392	93	1	1	2011
1380	93	1	1	2011
41	93	1	1	2011
600	93	1	1	2011
141	93	1	1	2011
1373	93	1	1	2011
522	93	1	1	2011
279	93	1	1	2011
265	93	1	1	2011
133	93	1	1	2011
602	93	1	1	2011
993	93	1	1	2011
1695	93	1	1	2011
1693	93	1	1	2011
1061	93	1	1	2011
122	93	1	1	2011
1047	93	1	1	2011
1321	93	1	1	2011
1540	93	1	1	2011
567	93	1	1	2011
557	93	1	1	2011
1479	93	1	1	2011
1656	93	1	1	2011
353	93	1	1	2011
127	93	1	1	2011
831	93	1	1	2011
250	93	1	1	2011
1868	93	1	1	2011
167	93	1	1	2011
82	93	1	1	2011
928	93	1	1	2011
1036	93	1	1	2011
289	93	1	1	2011
67	93	1	1	2011
578	93	1	1	2011
556	93	1	1	2011
169	93	1	1	2011
339	93	1	1	2011
135	93	1	1	2011
1002	93	1	1	2011
650	93	1	1	2011
1869	93	1	1	2011
202	93	1	1	2011
491	93	1	1	2011
1544	93	1	1	2011
320	93	1	1	2011
1870	93	1	1	2011
1529	93	1	1	2011
207	93	1	1	2011
1699	93	1	1	2011
864	93	1	1	2011
1400	93	1	1	2011
451	93	1	1	2011
946	93	1	1	2011
189	93	1	1	2011
373	93	1	1	2011
1871	93	1	1	2011
1872	93	1	1	2011
1430	93	1	1	2011
377	93	1	1	2011
1434	93	1	1	2011
1549	93	1	1	2011
1583	93	1	1	2011
1436	93	1	1	2011
257	93	1	1	2011
661	93	1	1	2011
617	93	1	1	2011
316	93	1	1	2011
863	93	1	1	2011
1377	93	1	1	2011
1372	93	1	1	2011
610	93	1	1	2011
453	93	1	1	2011
1873	93	1	1	2011
1277	93	1	1	2011
18	93	1	1	2011
341	93	1	1	2011
1165	93	1	1	2011
1378	93	1	1	2011
808	93	1	1	2011
1874	93	1	1	2011
406	93	1	1	2011
1875	93	1	1	2011
908	93	1	1	2011
321	93	1	1	2011
1463	93	1	1	2011
1391	93	1	1	2011
869	93	1	1	2011
421	93	1	1	2011
156	93	1	1	2011
1876	93	1	1	2011
221	93	1	1	2011
195	93	1	1	2011
391	93	1	1	2011
949	93	1	1	2011
1718	93	1	1	2011
775	93	1	1	2011
631	93	1	1	2011
1385	93	1	1	2011
1443	93	1	1	2011
1498	93	1	1	2011
219	93	1	1	2011
1661	93	1	1	2011
43	93	1	1	2011
654	93	1	1	2011
1450	93	1	1	2011
1596	93	1	1	2011
117	93	1	1	2011
855	93	1	1	2011
1368	93	1	1	2011
748	93	1	1	2011
524	93	1	1	2011
444	93	1	1	2011
102	93	1	1	2011
1877	93	1	1	2011
287	93	1	1	2011
1510	93	1	1	2011
1859	93	1	1	2011
349	93	1	1	2011
1767	93	1	1	2011
612	93	1	1	2011
913	93	1	1	2011
1878	93	1	1	2011
1542	93	1	1	2011
1131	93	1	1	2011
1593	93	1	1	2011
516	93	1	1	2011
273	93	1	1	2011
1588	93	1	1	2011
1084	93	1	1	2011
1328	93	1	1	2011
1490	93	1	1	2011
295	93	1	1	2011
665	93	1	1	2011
1388	93	-1	1	2011
233	93	-1	1	2011
543	93	-1	1	2011
1234	93	-1	1	2011
1216	93	-1	1	2011
1546	93	-1	1	2011
362	93	-1	1	2011
1477	93	-1	1	2011
849	93	-1	1	2011
132	93	-1	1	2011
1462	93	-1	1	2011
1127	93	-1	1	2011
244	93	-1	1	2011
1625	93	-1	1	2011
1879	93	-1	1	2011
1213	93	-1	1	2011
1468	93	-1	1	2011
376	93	-1	1	2011
1880	93	-1	1	2011
1272	93	-1	1	2011
38	93	-1	1	2011
680	93	-1	1	2011
810	93	-1	1	2011
447	93	-1	1	2011
1333	93	-1	1	2011
1026	93	-1	1	2011
721	93	-1	1	2011
1561	93	-1	1	2011
597	93	-1	1	2011
1509	93	-1	1	2011
947	93	-1	1	2011
1881	93	-1	1	2011
1882	93	-1	1	2011
1883	93	-1	1	2011
1703	93	-1	1	2011
1578	93	-1	1	2011
1492	93	-1	1	2011
1401	93	-1	1	2011
125	93	-1	1	2011
1389	93	-1	1	2011
1497	93	-1	1	2011
761	93	-1	1	2011
123	93	-1	1	2011
120	93	-1	1	2011
1208	93	-1	1	2011
1374	93	-1	1	2011
1633	93	-1	1	2011
1884	93	-1	1	2011
1739	93	-1	1	2011
1683	93	-1	1	2011
262	93	-1	1	2011
162	93	-1	1	2011
552	93	-1	1	2011
1576	93	-1	1	2011
191	93	-1	1	2011
531	93	-1	1	2011
212	93	-1	1	2011
1214	93	-1	1	2011
596	93	-1	1	2011
466	93	-1	1	2011
1885	93	-1	1	2011
9	93	-1	1	2011
1581	93	-1	1	2011
327	93	0	1	2011
532	93	0	1	2011
180	93	0	1	2011
1451	93	0	1	2011
1528	93	0	1	2011
62	93	0	1	2011
28	93	0	1	2011
293	93	0	1	2011
6	93	0	1	2011
991	93	0	1	2011
368	281	1	1	2011
320	281	1	1	2011
364	281	1	1	2011
951	281	1	1	2011
1770	281	1	1	2011
230	281	1	1	2011
104	281	1	1	2011
953	281	1	1	2011
11	281	1	1	2011
1050	281	1	1	2011
28	281	1	1	2011
988	281	1	1	2011
1052	281	1	1	2011
600	281	1	1	2011
27	281	1	1	2011
861	281	1	1	2011
112	281	1	1	2011
1886	281	1	1	2011
645	281	1	1	2011
62	281	1	1	2011
831	281	1	1	2011
814	281	1	1	2011
917	281	1	1	2011
212	281	1	1	2011
1350	281	1	1	2011
829	281	1	1	2011
339	281	1	1	2011
1189	281	1	1	2011
605	281	1	1	2011
1281	281	1	1	2011
1644	281	1	1	2011
1471	281	1	1	2011
515	281	1	1	2011
113	281	1	1	2011
823	281	1	1	2011
432	281	1	1	2011
117	281	1	1	2011
1065	281	1	1	2011
1887	281	1	1	2011
125	281	1	1	2011
209	281	1	1	2011
85	281	1	1	2011
58	281	1	1	2011
1779	281	1	1	2011
961	281	1	1	2011
121	281	1	1	2011
1466	281	1	1	2011
391	281	1	1	2011
635	281	1	1	2011
1465	281	1	1	2011
9	281	1	1	2011
428	281	1	1	2011
207	281	1	1	2011
146	281	1	1	2011
1011	281	1	1	2011
353	281	1	1	2011
135	281	1	1	2011
1027	281	1	1	2011
252	281	1	1	2011
188	281	1	1	2011
860	281	1	1	2011
81	281	1	1	2011
275	281	1	1	2011
148	281	1	1	2011
189	281	1	1	2011
337	281	1	1	2011
1168	281	1	1	2011
7	281	1	1	2011
221	281	1	1	2011
167	281	1	1	2011
1206	281	1	1	2011
947	281	1	1	2011
315	281	1	1	2011
149	281	1	1	2011
352	281	1	1	2011
273	281	1	1	2011
1002	281	1	1	2011
246	281	1	1	2011
6	281	1	1	2011
1391	281	1	1	2011
1124	281	1	1	2011
236	281	1	1	2011
41	281	1	1	2011
60	281	1	1	2011
133	281	-1	1	2011
120	281	-1	1	2011
848	281	-1	1	2011
122	281	-1	1	2011
1888	281	-1	1	2011
555	281	-1	1	2011
278	281	-1	1	2011
1110	281	-1	1	2011
1286	281	-1	1	2011
1468	281	-1	1	2011
162	281	-1	1	2011
849	281	-1	1	2011
127	281	-1	1	2011
404	281	0	1	2011
487	281	0	1	2011
690	281	0	1	2011
1132	281	0	1	2011
831	1287	1	1	2011
219	1287	1	1	2011
368	1287	1	1	2011
60	1287	1	1	2011
564	1287	1	1	2011
372	1287	1	1	2011
404	1287	1	1	2011
1889	1287	1	1	2011
1396	1287	1	1	2011
112	1287	1	1	2011
11	1287	1	1	2011
127	1287	1	1	2011
465	1287	1	1	2011
1084	1287	1	1	2011
1002	1287	1	1	2011
82	1287	1	1	2011
133	1287	1	1	2011
325	1287	1	1	2011
1372	1287	1	1	2011
1890	1287	1	1	2011
607	1287	1	1	2011
221	1287	1	1	2011
1485	1287	1	1	2011
1402	1287	1	1	2011
6	1287	1	1	2011
953	1287	1	1	2011
602	1287	1	1	2011
170	1287	1	1	2011
269	1287	1	1	2011
336	1287	1	1	2011
270	1287	1	1	2011
558	1287	1	1	2011
27	1287	1	1	2011
304	1287	1	1	2011
265	1287	1	1	2011
856	1287	1	1	2011
1378	1287	1	1	2011
278	1287	1	1	2011
1370	1287	1	1	2011
262	1287	1	1	2011
1572	1287	1	1	2011
442	1287	1	1	2011
461	1287	1	1	2011
543	1287	1	1	2011
969	1287	1	1	2011
636	1287	1	1	2011
1136	1287	1	1	2011
283	1287	1	1	2011
1891	1287	1	1	2011
1571	1287	1	1	2011
184	1287	1	1	2011
189	1287	1	1	2011
1377	1287	1	1	2011
991	1287	1	1	2011
411	1287	1	1	2011
1401	1287	1	1	2011
1390	1287	1	1	2011
748	1287	1	1	2011
1892	1287	1	1	2011
485	1287	1	1	2011
908	1287	1	1	2011
62	1287	1	1	2011
869	1287	1	1	2011
512	1287	1	1	2011
162	1287	1	1	2011
849	1287	1	1	2011
970	1287	1	1	2011
1381	1287	1	1	2011
14	1287	1	1	2011
961	1287	1	1	2011
1893	1287	1	1	2011
507	1287	1	1	2011
1894	1287	1	1	2011
662	1287	1	1	2011
906	1287	1	1	2011
1420	1287	1	1	2011
164	1287	1	1	2011
794	1287	1	1	2011
1881	1287	1	1	2011
113	1287	1	1	2011
884	1287	1	1	2011
1389	1287	1	1	2011
453	1287	1	1	2011
428	1287	1	1	2011
455	1287	1	1	2011
1684	1287	1	1	2011
81	1287	1	1	2011
406	1287	1	1	2011
1288	1287	1	1	2011
212	1287	1	1	2011
86	1287	1	1	2011
157	1287	1	1	2011
346	1287	1	1	2011
1895	1287	1	1	2011
347	1287	1	1	2011
1612	1287	1	1	2011
1434	1287	1	1	2011
156	1287	1	1	2011
861	1287	1	1	2011
135	1287	1	1	2011
43	1287	1	1	2011
65	1287	1	1	2011
109	1287	1	1	2011
31	1287	1	1	2011
68	1287	1	1	2011
496	1287	1	1	2011
491	1287	1	1	2011
291	1287	1	1	2011
1426	1287	1	1	2011
203	1287	1	1	2011
600	1287	1	1	2011
928	1287	1	1	2011
810	1287	1	1	2011
1407	1287	1	1	2011
1429	1287	1	1	2011
908	1287	1	1	2011
1027	1287	1	1	2011
141	1287	1	1	2011
1007	1287	1	1	2011
1468	1287	1	1	2011
61	1287	1	1	2011
864	1287	1	1	2011
1896	1287	1	1	2011
74	1287	1	1	2011
195	1287	1	1	2011
1897	1287	1	1	2011
1400	1287	1	1	2011
1374	1287	1	1	2011
1898	1287	1	1	2011
1421	1287	0	1	2011
393	320	1	1	2011
451	320	1	1	2011
951	320	1	1	2011
101	320	1	1	2011
207	320	1	1	2011
126	320	1	1	2011
532	320	1	1	2011
236	320	1	1	2011
368	320	1	1	2011
953	320	1	1	2011
219	320	1	1	2011
230	320	1	1	2011
543	320	1	1	2011
1050	320	1	1	2011
85	320	1	1	2011
1476	320	1	1	2011
1664	320	1	1	2011
831	320	1	1	2011
1466	320	1	1	2011
127	320	1	1	2011
851	320	1	1	2011
605	320	1	1	2011
1369	320	1	1	2011
6	320	1	1	2011
9	320	1	1	2011
399	320	1	1	2011
1644	320	1	1	2011
1768	320	1	1	2011
265	320	1	1	2011
1002	320	1	1	2011
905	320	1	1	2011
1027	320	1	1	2011
107	320	1	1	2011
14	320	1	1	2011
258	320	1	1	2011
133	320	1	1	2011
38	320	1	1	2011
58	320	1	1	2011
861	320	1	1	2011
984	320	1	1	2011
829	320	1	1	2011
11	320	1	1	2011
1745	320	1	1	2011
1350	320	1	1	2011
1461	320	1	1	2011
81	320	1	1	2011
31	320	1	1	2011
104	320	1	1	2011
794	320	1	1	2011
1065	320	1	1	2011
1557	320	1	1	2011
1899	320	1	1	2011
1900	320	1	1	2011
607	320	1	1	2011
1266	320	1	1	2011
41	320	1	1	2011
1710	320	1	1	2011
113	320	1	1	2011
167	320	1	1	2011
1400	320	1	1	2011
485	320	1	1	2011
576	320	1	1	2011
212	320	1	1	2011
117	320	1	1	2011
48	320	1	1	2011
515	320	1	1	2011
43	320	1	1	2011
208	320	1	1	2011
1378	320	1	1	2011
24	320	1	1	2011
1049	320	1	1	2011
82	320	1	1	2011
444	320	1	1	2011
1831	320	1	1	2011
1901	320	1	1	2011
221	320	1	1	2011
1640	320	1	1	2011
157	320	1	1	2011
184	320	1	1	2011
246	320	1	1	2011
367	320	1	1	2011
442	320	1	1	2011
383	320	1	1	2011
1206	320	1	1	2011
1487	320	1	1	2011
961	320	1	1	2011
93	320	1	1	2011
35	320	1	1	2011
1451	320	1	1	2011
512	320	1	1	2011
295	320	1	1	2011
1374	320	1	1	2011
1468	320	1	1	2011
964	320	1	1	2011
346	320	1	1	2011
227	320	1	1	2011
1902	320	1	1	2011
1445	320	1	1	2011
279	320	1	1	2011
600	320	1	1	2011
1903	320	1	1	2011
68	320	1	1	2011
1051	320	1	1	2011
1110	320	1	1	2011
164	320	1	1	2011
122	320	-1	1	2011
984	578	1	1	2011
320	578	1	1	2011
1466	578	1	1	2011
1002	578	1	1	2011
180	578	1	1	2011
347	578	1	1	2011
368	578	1	1	2011
41	578	1	1	2011
219	578	1	1	2011
605	578	1	1	2011
170	578	1	1	2011
611	578	1	1	2011
335	578	1	1	2011
953	578	1	1	2011
27	578	1	1	2011
85	578	1	1	2011
951	578	1	1	2011
806	578	1	1	2011
602	578	1	1	2011
1057	578	1	1	2011
28	578	1	1	2011
188	578	1	1	2011
1450	578	1	1	2011
555	578	1	1	2011
905	578	1	1	2011
515	578	1	1	2011
1288	578	1	1	2011
1644	578	1	1	2011
404	578	1	1	2011
1015	578	1	1	2011
113	578	1	1	2011
1350	578	1	1	2011
831	578	1	1	2011
135	578	1	1	2011
607	578	1	1	2011
162	578	1	1	2011
221	578	1	1	2011
11	578	1	1	2011
337	578	1	1	2011
192	578	1	1	2011
1110	578	1	1	2011
1904	578	1	1	2011
1026	578	1	1	2011
576	578	1	1	2011
236	578	1	1	2011
212	578	1	1	2011
961	578	1	1	2011
601	578	1	1	2011
567	578	1	1	2011
1027	578	1	1	2011
1065	578	1	1	2011
858	578	1	1	2011
458	578	1	1	2011
1484	578	1	1	2011
1468	578	1	1	2011
388	578	1	1	2011
58	578	1	1	2011
57	578	1	1	2011
889	578	1	1	2011
104	578	1	1	2011
862	578	1	1	2011
14	578	1	1	2011
96	578	1	1	2011
364	578	1	1	2011
281	578	1	1	2011
532	578	1	1	2011
451	578	1	1	2011
184	578	1	1	2011
512	578	1	1	2011
608	578	1	1	2011
6	578	1	1	2011
1012	578	1	1	2011
339	578	1	1	2011
541	578	1	1	2011
195	578	1	1	2011
1206	578	1	1	2011
491	578	1	1	2011
1324	578	1	1	2011
442	578	1	1	2011
441	578	1	1	2011
209	578	1	1	2011
860	578	1	1	2011
1049	578	1	1	2011
988	578	1	1	2011
406	578	1	1	2011
295	578	1	1	2011
549	578	1	1	2011
566	578	1	1	2011
557	578	1	1	2011
863	578	1	1	2011
346	578	1	1	2011
207	578	1	1	2011
1011	578	1	1	2011
1371	578	1	1	2011
1905	578	1	1	2011
861	578	1	1	2011
262	578	1	1	2011
90	578	1	1	2011
187	578	1	1	2011
156	578	1	1	2011
1509	578	1	1	2011
279	578	1	1	2011
635	578	1	1	2011
901	578	1	1	2011
600	578	1	1	2011
43	578	1	1	2011
160	578	1	1	2011
1378	578	1	1	2011
222	578	1	1	2011
1290	578	1	1	2011
937	578	1	1	2011
1906	578	1	1	2011
134	578	1	1	2011
1907	578	1	1	2011
1574	578	1	1	2011
291	578	1	1	2011
960	578	1	1	2011
1770	578	1	1	2011
1384	578	1	1	2011
432	578	1	1	2011
1260	578	1	1	2011
1908	578	1	1	2011
189	578	1	1	2011
1153	578	1	1	2011
455	578	1	1	2011
269	578	1	1	2011
690	578	1	1	2011
543	578	1	1	2011
117	578	1	1	2011
446	578	1	1	2011
748	578	1	1	2011
227	578	1	1	2011
1909	578	1	1	2011
391	578	-1	1	2011
1499	655	1	1	2011
1910	655	1	1	2011
1911	655	1	1	2011
1912	655	1	1	2011
227	655	1	1	2011
368	655	1	1	2011
928	655	1	1	2011
219	655	1	1	2011
794	655	1	1	2011
304	655	1	1	2011
1372	655	1	1	2011
461	655	1	1	2011
262	655	1	1	2011
1373	655	1	1	2011
485	655	1	1	2011
250	655	1	1	2011
530	655	1	1	2011
1482	655	1	1	2011
221	655	1	1	2011
184	655	1	1	2011
961	655	1	1	2011
1389	655	1	1	2011
1374	655	1	1	2011
512	655	1	1	2011
191	655	1	1	2011
265	655	1	1	2011
522	655	1	1	2011
198	655	1	1	2011
273	655	1	1	2011
1401	655	1	1	2011
27	655	1	1	2011
1345	655	1	1	2011
831	655	1	1	2011
1504	655	1	1	2011
1402	655	1	1	2011
112	655	1	1	2011
1378	655	1	1	2011
1913	655	1	1	2011
856	655	1	1	2011
1003	655	1	1	2011
1369	655	1	1	2011
40	655	1	1	2011
864	655	1	1	2011
31	655	1	1	2011
884	655	1	1	2011
212	655	1	1	2011
428	655	1	1	2011
85	655	1	1	2011
390	655	1	1	2011
1914	655	1	1	2011
853	655	1	1	2011
